account_id,year_and_month,mrr_amount,previous_mrr,movement_type
A-cbbe12,2023-02,0.0,0.0,NoChange
A-cbbe12,2023-03,0.0,0.0,NoChange
A-cbbe12,2023-04,0.0,0.0,NoChange
A-cbbe12,2023-05,0.0,0.0,NoChange
A-cbbe12,2023-06,0.0,0.0,NoChange
A-cbbe12,2023-07,0.0,0.0,NoChange
A-cbbe12,2023-08,1960.0,0.0,New
A-cbbe12,2023-09,0.0,1960.0,Churn
A-cbbe12,2023-10,0.0,0.0,NoChange
A-cbbe12,2023-11,0.0,0.0,NoChange
A-cbbe12,2023-12,0.0,0.0,NoChange
A-cbbe12,2024-01,0.0,0.0,NoChange
A-cbbe12,2024-02,0.0,0.0,NoChange
A-cbbe12,2024-03,0.0,0.0,NoChange
A-cbbe12,2024-04,0.0,0.0,NoChange
A-cbbe12,2024-05,760.0,0.0,New
A-cbbe12,2024-06,2401.0,760.0,Expansion
A-cbbe12,2024-07,0.0,2401.0,Churn
A-cbbe12,2024-08,0.0,0.0,NoChange
A-cbbe12,2024-09,0.0,0.0,NoChange
A-cbbe12,2024-10,0.0,0.0,NoChange
A-cbbe12,2024-11,0.0,0.0,NoChange
A-cbbe12,2024-12,7960.0,0.0,New
A-cbd1a3,2023-01,0.0,,Inactive
A-cbd1a3,2023-02,0.0,0.0,NoChange
A-cbd1a3,2023-03,0.0,0.0,NoChange
A-cbd1a3,2023-04,0.0,0.0,NoChange
A-cbd1a3,2023-05,0.0,0.0,NoChange
A-cbd1a3,2023-06,0.0,0.0,NoChange
A-cbd1a3,2023-07,0.0,0.0,NoChange
A-cbd1a3,2023-08,0.0,0.0,NoChange
A-cbd1a3,2023-09,0.0,0.0,NoChange
A-cbd1a3,2023-10,0.0,0.0,NoChange
A-cbd1a3,2023-11,0.0,0.0,NoChange
A-cbd1a3,2023-12,0.0,0.0,NoChange
A-cbd1a3,2024-01,0.0,0.0,NoChange
A-cbd1a3,2024-02,0.0,0.0,NoChange
A-cbd1a3,2024-03,0.0,0.0,NoChange
A-cbd1a3,2024-04,0.0,0.0,NoChange
A-cbd1a3,2024-05,0.0,0.0,NoChange
A-cbd1a3,2024-06,0.0,0.0,NoChange
A-cbd1a3,2024-07,0.0,0.0,NoChange
A-cbd1a3,2024-08,0.0,0.0,NoChange
A-cbd1a3,2024-09,0.0,0.0,NoChange
A-cbd1a3,2024-10,0.0,0.0,NoChange
A-cbd1a3,2024-11,11040.0,0.0,New
A-cbd1a3,2024-12,5311.0,11040.0,Contraction
A-cc102e,2023-01,0.0,,Inactive
A-cc102e,2023-02,0.0,0.0,NoChange
A-cc102e,2023-03,0.0,0.0,NoChange
A-cc102e,2023-04,0.0,0.0,NoChange
A-cc102e,2023-05,0.0,0.0,NoChange
A-cc102e,2023-06,0.0,0.0,NoChange
A-cc102e,2023-07,0.0,0.0,NoChange
A-cc102e,2023-08,0.0,0.0,NoChange
A-cc102e,2023-09,0.0,0.0,NoChange
A-cc102e,2023-10,0.0,0.0,NoChange
A-cc102e,2023-11,0.0,0.0,NoChange
A-cc102e,2023-12,0.0,0.0,NoChange
A-cc102e,2024-01,0.0,0.0,NoChange
A-cc102e,2024-02,0.0,0.0,NoChange
A-cc102e,2024-03,0.0,0.0,NoChange
A-cc102e,2024-04,0.0,0.0,NoChange
A-cc102e,2024-05,2552.0,0.0,New
A-cc102e,2024-06,0.0,2552.0,Churn
A-cc102e,2024-07,0.0,0.0,NoChange
A-cc102e,2024-08,0.0,0.0,NoChange
A-cc102e,2024-09,3224.0,0.0,New
A-cc102e,2024-10,0.0,3224.0,Churn
A-cc102e,2024-11,4040.0,0.0,New
A-cc102e,2024-12,247.0,4040.0,Contraction
A-cc1d8d,2023-01,0.0,,Inactive
A-cc1d8d,2023-02,0.0,0.0,NoChange
A-cc1d8d,2023-03,0.0,0.0,NoChange
A-cc1d8d,2023-04,0.0,0.0,NoChange
A-cc1d8d,2023-05,0.0,0.0,NoChange
A-cc1d8d,2023-06,0.0,0.0,NoChange
A-cc1d8d,2023-07,0.0,0.0,NoChange
A-cc1d8d,2023-08,0.0,0.0,NoChange
A-cc1d8d,2023-09,0.0,0.0,NoChange
A-cc1d8d,2023-10,0.0,0.0,NoChange
A-cc1d8d,2023-11,0.0,0.0,NoChange
A-cc1d8d,2023-12,0.0,0.0,NoChange
A-cc1d8d,2024-01,0.0,0.0,NoChange
A-cc1d8d,2024-02,0.0,0.0,NoChange
A-cc1d8d,2024-03,0.0,0.0,NoChange
A-cc1d8d,2024-04,0.0,0.0,NoChange
A-cc1d8d,2024-05,0.0,0.0,NoChange
A-cc1d8d,2024-06,0.0,0.0,NoChange
A-cc1d8d,2024-07,0.0,0.0,NoChange
A-cc1d8d,2024-08,0.0,0.0,NoChange
A-cc1d8d,2024-09,0.0,0.0,NoChange
A-cc1d8d,2024-10,0.0,0.0,NoChange
A-cc1d8d,2024-11,0.0,0.0,NoChange
A-cc1d8d,2024-12,8947.0,0.0,New
A-cc8c8f,2023-01,0.0,,Inactive
A-cc8c8f,2023-02,0.0,0.0,NoChange
A-cc8c8f,2023-03,0.0,0.0,NoChange
A-cc8c8f,2023-04,0.0,0.0,NoChange
A-cc8c8f,2023-05,0.0,0.0,NoChange
A-cc8c8f,2023-06,0.0,0.0,NoChange
A-cc8c8f,2023-07,0.0,0.0,NoChange
A-cc8c8f,2023-08,0.0,0.0,NoChange
A-cc8c8f,2023-09,0.0,0.0,NoChange
A-cc8c8f,2023-10,0.0,0.0,NoChange
A-cc8c8f,2023-11,0.0,0.0,NoChange
A-cc8c8f,2023-12,0.0,0.0,NoChange
A-cc8c8f,2024-01,0.0,0.0,NoChange
A-cc8c8f,2024-02,0.0,0.0,NoChange
A-cc8c8f,2024-03,0.0,0.0,NoChange
A-cc8c8f,2024-04,0.0,0.0,NoChange
A-cc8c8f,2024-05,0.0,0.0,NoChange
A-cc8c8f,2024-06,5572.0,0.0,New
A-cc8c8f,2024-07,437.0,5572.0,Contraction
A-cc8c8f,2024-08,0.0,437.0,Churn
A-cc8c8f,2024-09,0.0,0.0,NoChange
A-cc8c8f,2024-10,437.0,0.0,New
A-cc8c8f,2024-11,4577.0,437.0,Expansion
A-cc8c8f,2024-12,4577.0,4577.0,NoChange
A-cc98bc,2023-01,0.0,,Inactive
A-cc98bc,2023-02,0.0,0.0,NoChange
A-cc98bc,2023-03,0.0,0.0,NoChange
A-cc98bc,2023-04,0.0,0.0,NoChange
A-cc98bc,2023-05,6368.0,0.0,New
A-cc98bc,2023-06,2793.0,6368.0,Contraction
A-cc98bc,2023-07,6368.0,2793.0,Expansion
A-cc98bc,2023-08,0.0,6368.0,Churn
A-cc98bc,2023-09,0.0,0.0,NoChange
A-cc98bc,2023-10,608.0,0.0,New
A-cc98bc,2023-11,0.0,608.0,Churn
A-cc98bc,2023-12,1216.0,0.0,New
A-cc98bc,2024-01,0.0,1216.0,Churn
A-cc98bc,2024-02,0.0,0.0,NoChange
A-cc98bc,2024-03,0.0,0.0,NoChange
A-cc98bc,2024-04,0.0,0.0,NoChange
A-cc98bc,2024-05,2646.0,0.0,New
A-cc98bc,2024-06,0.0,2646.0,Churn
A-cc98bc,2024-07,1568.0,0.0,New
A-cc98bc,2024-08,0.0,1568.0,Churn
A-cc98bc,2024-09,0.0,0.0,NoChange
A-cc98bc,2024-10,0.0,0.0,NoChange
A-cc98bc,2024-11,0.0,0.0,NoChange
A-cc98bc,2024-12,0.0,0.0,NoChange
A-ccabf0,2023-01,0.0,,Inactive
A-ccabf0,2023-02,0.0,0.0,NoChange
A-ccabf0,2023-03,0.0,0.0,NoChange
A-ccabf0,2023-04,0.0,0.0,NoChange
A-ccabf0,2023-05,0.0,0.0,NoChange
A-ccabf0,2023-06,0.0,0.0,NoChange
A-ccabf0,2023-07,0.0,0.0,NoChange
A-ccabf0,2023-08,0.0,0.0,NoChange
A-ccabf0,2023-09,0.0,0.0,NoChange
A-ccabf0,2023-10,0.0,0.0,NoChange
A-ccabf0,2023-11,15954.0,0.0,New
A-ccabf0,2023-12,1029.0,15954.0,Contraction
A-ccabf0,2024-01,2587.0,1029.0,Expansion
A-ccabf0,2024-02,0.0,2587.0,Churn
A-ccabf0,2024-03,2189.0,0.0,New
A-ccabf0,2024-04,0.0,2189.0,Churn
A-ccabf0,2024-05,323.0,0.0,New
A-ccabf0,2024-06,0.0,323.0,Churn
A-ccabf0,2024-07,98.0,0.0,New
A-ccabf0,2024-08,0.0,98.0,Churn
A-ccabf0,2024-09,199.0,0.0,New
A-ccabf0,2024-10,0.0,199.0,Churn
A-ccabf0,2024-11,0.0,0.0,NoChange
A-ccabf0,2024-12,0.0,0.0,NoChange
A-ccb686,2023-01,0.0,,Inactive
A-ccb686,2023-02,0.0,0.0,NoChange
A-ccb686,2023-03,0.0,0.0,NoChange
A-ccb686,2023-04,0.0,0.0,NoChange
A-ccb686,2023-05,0.0,0.0,NoChange
A-ccb686,2023-06,0.0,0.0,NoChange
A-ccb686,2023-07,0.0,0.0,NoChange
A-ccb686,2023-08,0.0,0.0,NoChange
A-ccb686,2023-09,0.0,0.0,NoChange
A-ccb686,2023-10,0.0,0.0,NoChange
A-ccb686,2023-11,0.0,0.0,NoChange
A-ccb686,2023-12,0.0,0.0,NoChange
A-ccb686,2024-01,0.0,0.0,NoChange
A-ccb686,2024-02,3234.0,0.0,New
A-ccb686,2024-03,0.0,3234.0,Churn
A-ccb686,2024-04,0.0,0.0,NoChange
A-ccb686,2024-05,190.0,0.0,New
A-ccb686,2024-06,931.0,190.0,Expansion
A-ccb686,2024-07,0.0,931.0,Churn
A-ccb686,2024-08,13566.0,0.0,New
A-ccb686,2024-09,0.0,13566.0,Churn
A-ccb686,2024-10,1421.0,0.0,New
A-ccb686,2024-11,0.0,1421.0,Churn
A-ccb686,2024-12,2199.0,0.0,New
A-ccc747,2023-01,0.0,,Inactive
A-ccc747,2023-02,0.0,0.0,NoChange
A-ccc747,2023-03,0.0,0.0,NoChange
A-ccc747,2023-04,0.0,0.0,NoChange
A-ccc747,2023-05,0.0,0.0,NoChange
A-ccc747,2023-06,0.0,0.0,NoChange
A-ccc747,2023-07,0.0,0.0,NoChange
A-ccc747,2023-08,0.0,0.0,NoChange
A-ccc747,2023-09,0.0,0.0,NoChange
A-ccc747,2023-10,0.0,0.0,NoChange
A-ccc747,2023-11,0.0,0.0,NoChange
A-ccc747,2023-12,0.0,0.0,NoChange
A-ccc747,2024-01,0.0,0.0,NoChange
A-ccc747,2024-02,0.0,0.0,NoChange
A-ccc747,2024-03,0.0,0.0,NoChange
A-ccc747,2024-04,0.0,0.0,NoChange
A-ccc747,2024-05,0.0,0.0,NoChange
A-ccc747,2024-06,1813.0,0.0,New
A-ccc747,2024-07,784.0,1813.0,Contraction
A-ccc747,2024-08,0.0,784.0,Churn
A-ccc747,2024-09,784.0,0.0,New
A-ccc747,2024-10,1127.0,784.0,Expansion
A-ccc747,2024-11,304.0,1127.0,Contraction
A-ccc747,2024-12,0.0,304.0,Churn
A-cd458b,2023-01,0.0,,Inactive
A-cd458b,2023-02,0.0,0.0,NoChange
A-cd458b,2023-03,0.0,0.0,NoChange
A-cd458b,2023-04,0.0,0.0,NoChange
A-cd458b,2023-05,0.0,0.0,NoChange
A-cd458b,2023-06,0.0,0.0,NoChange
A-cd458b,2023-07,0.0,0.0,NoChange
A-cd458b,2023-08,0.0,0.0,NoChange
A-cd458b,2023-09,0.0,0.0,NoChange
A-cd458b,2023-10,0.0,0.0,NoChange
A-cd458b,2023-11,0.0,0.0,NoChange
A-cd458b,2023-12,0.0,0.0,NoChange
A-cd458b,2024-01,0.0,0.0,NoChange
A-cd458b,2024-02,0.0,0.0,NoChange
A-cd458b,2024-03,0.0,0.0,NoChange
A-cd458b,2024-04,0.0,0.0,NoChange
A-cd458b,2024-05,0.0,0.0,NoChange
A-cd458b,2024-06,0.0,0.0,NoChange
A-cd458b,2024-07,5364.0,0.0,New
A-cd458b,2024-08,10284.0,5364.0,Expansion
A-cd458b,2024-09,1003.0,10284.0,Contraction
A-cd458b,2024-10,11837.0,1003.0,Expansion
A-cd458b,2024-11,0.0,11837.0,Churn
A-cd458b,2024-12,14803.0,0.0,New
A-cdf020,2023-01,0.0,,Inactive
A-cdf020,2023-02,0.0,0.0,NoChange
A-cdf020,2023-03,0.0,0.0,NoChange
A-cdf020,2023-04,0.0,0.0,NoChange
A-cdf020,2023-05,0.0,0.0,NoChange
A-cdf020,2023-06,0.0,0.0,NoChange
A-cdf020,2023-07,0.0,0.0,NoChange
A-cdf020,2023-08,0.0,0.0,NoChange
A-cdf020,2023-09,0.0,0.0,NoChange
A-cdf020,2023-10,0.0,0.0,NoChange
A-cdf020,2023-11,0.0,0.0,NoChange
A-cdf020,2023-12,1519.0,0.0,New
A-cdf020,2024-01,4116.0,1519.0,Expansion
A-cdf020,2024-02,0.0,4116.0,Churn
A-cdf020,2024-03,0.0,0.0,NoChange
A-cdf020,2024-04,4577.0,0.0,New
A-cdf020,2024-05,0.0,4577.0,Churn
A-cdf020,2024-06,0.0,0.0,NoChange
A-cdf020,2024-07,1127.0,0.0,New
A-cdf020,2024-08,0.0,1127.0,Churn
A-cdf020,2024-09,0.0,0.0,NoChange
A-cdf020,2024-10,6733.0,0.0,New
A-cdf020,2024-11,0.0,6733.0,Churn
A-cdf020,2024-12,0.0,0.0,NoChange
A-ce550d,2023-01,0.0,,Inactive
A-ce550d,2023-02,0.0,0.0,NoChange
A-ce550d,2023-03,0.0,0.0,NoChange
A-ce550d,2023-04,0.0,0.0,NoChange
A-ce550d,2023-05,0.0,0.0,NoChange
A-ce550d,2023-06,0.0,0.0,NoChange
A-ce550d,2023-07,0.0,0.0,NoChange
A-ce550d,2023-08,0.0,0.0,NoChange
A-ce550d,2023-09,0.0,0.0,NoChange
A-ce550d,2023-10,0.0,0.0,NoChange
A-ce550d,2023-11,0.0,0.0,NoChange
A-ce550d,2023-12,0.0,0.0,NoChange
A-ce550d,2024-01,0.0,0.0,NoChange
A-ce550d,2024-02,0.0,0.0,NoChange
A-ce550d,2024-03,0.0,0.0,NoChange
A-ce550d,2024-04,0.0,0.0,NoChange
A-ce550d,2024-05,0.0,0.0,NoChange
A-ce550d,2024-06,0.0,0.0,NoChange
A-ce550d,2024-07,0.0,0.0,NoChange
A-ce550d,2024-08,0.0,0.0,NoChange
A-ce550d,2024-09,0.0,0.0,NoChange
A-ce550d,2024-10,6965.0,0.0,New
A-ce550d,2024-11,14960.0,6965.0,Expansion
A-ce550d,2024-12,26836.0,14960.0,Expansion
A-ce66f8,2023-01,0.0,,Inactive
A-ce66f8,2023-02,0.0,0.0,NoChange
A-ce66f8,2023-03,0.0,0.0,NoChange
A-ce66f8,2023-04,0.0,0.0,NoChange
A-ce66f8,2023-05,0.0,0.0,NoChange
A-ce66f8,2023-06,0.0,0.0,NoChange
A-ce66f8,2023-07,0.0,0.0,NoChange
A-ce66f8,2023-08,551.0,0.0,New
A-ce66f8,2023-09,0.0,551.0,Churn
A-ce66f8,2023-10,0.0,0.0,NoChange
A-ce66f8,2023-11,0.0,0.0,NoChange
A-ce66f8,2023-12,0.0,0.0,NoChange
A-ce66f8,2024-01,0.0,0.0,NoChange
A-ce66f8,2024-02,0.0,0.0,NoChange
A-ce66f8,2024-03,0.0,0.0,NoChange
A-ce66f8,2024-04,0.0,0.0,NoChange
A-ce66f8,2024-05,1102.0,0.0,New
A-ce66f8,2024-06,0.0,1102.0,Churn
A-ce66f8,2024-07,10205.0,0.0,New
A-ce66f8,2024-08,0.0,10205.0,Churn
A-ce66f8,2024-09,0.0,0.0,NoChange
A-ce66f8,2024-10,0.0,0.0,NoChange
A-ce66f8,2024-11,0.0,0.0,NoChange
A-ce66f8,2024-12,0.0,0.0,NoChange
A-cea1f0,2023-01,0.0,,Inactive
A-cea1f0,2023-02,0.0,0.0,NoChange
A-cea1f0,2023-03,0.0,0.0,NoChange
A-cea1f0,2023-04,0.0,0.0,NoChange
A-cea1f0,2023-05,0.0,0.0,NoChange
A-cea1f0,2023-06,0.0,0.0,NoChange
A-cea1f0,2023-07,0.0,0.0,NoChange
A-cea1f0,2023-08,0.0,0.0,NoChange
A-cea1f0,2023-09,0.0,0.0,NoChange
A-cea1f0,2023-10,0.0,0.0,NoChange
A-cea1f0,2023-11,0.0,0.0,NoChange
A-cea1f0,2023-12,0.0,0.0,NoChange
A-cea1f0,2024-01,0.0,0.0,NoChange
A-cea1f0,2024-02,0.0,0.0,NoChange
A-cea1f0,2024-03,0.0,0.0,NoChange
A-cea1f0,2024-04,0.0,0.0,NoChange
A-cea1f0,2024-05,0.0,0.0,NoChange
A-cea1f0,2024-06,1045.0,0.0,New
A-cea1f0,2024-07,0.0,1045.0,Churn
A-cea1f0,2024-08,392.0,0.0,New
A-cea1f0,2024-09,0.0,392.0,Churn
A-cea1f0,2024-10,5036.0,0.0,New
A-cea1f0,2024-11,0.0,5036.0,Churn
A-cea1f0,2024-12,5771.0,0.0,New
A-ced9aa,2023-01,0.0,,Inactive
A-ced9aa,2023-02,0.0,0.0,NoChange
A-ced9aa,2023-03,0.0,0.0,NoChange
A-ced9aa,2023-04,0.0,0.0,NoChange
A-ced9aa,2023-05,0.0,0.0,NoChange
A-ced9aa,2023-06,0.0,0.0,NoChange
A-ced9aa,2023-07,0.0,0.0,NoChange
A-ced9aa,2023-08,0.0,0.0,NoChange
A-ced9aa,2023-09,0.0,0.0,NoChange
A-ced9aa,2023-10,0.0,0.0,NoChange
A-ced9aa,2023-11,0.0,0.0,NoChange
A-ced9aa,2023-12,0.0,0.0,NoChange
A-ced9aa,2024-01,0.0,0.0,NoChange
A-ced9aa,2024-02,0.0,0.0,NoChange
A-ced9aa,2024-03,0.0,0.0,NoChange
A-ced9aa,2024-04,0.0,0.0,NoChange
A-ced9aa,2024-05,0.0,0.0,NoChange
A-ced9aa,2024-06,0.0,0.0,NoChange
A-ced9aa,2024-07,0.0,0.0,NoChange
A-ced9aa,2024-08,0.0,0.0,NoChange
A-ced9aa,2024-09,0.0,0.0,NoChange
A-ced9aa,2024-10,1194.0,0.0,New
A-ced9aa,2024-11,1073.0,1194.0,Contraction
A-ced9aa,2024-12,3985.0,1073.0,Expansion
A-d26ab4,2023-01,0.0,,Inactive
A-d26ab4,2023-02,0.0,0.0,NoChange
A-d26ab4,2023-03,0.0,0.0,NoChange
A-d26ab4,2023-04,0.0,0.0,NoChange
A-d26ab4,2023-05,0.0,0.0,NoChange
A-d26ab4,2023-06,0.0,0.0,NoChange
A-d26ab4,2023-07,0.0,0.0,NoChange
A-d26ab4,2023-08,0.0,0.0,NoChange
A-d26ab4,2023-09,0.0,0.0,NoChange
A-d26ab4,2023-10,0.0,0.0,NoChange
A-d26ab4,2023-11,0.0,0.0,NoChange
A-d26ab4,2023-12,0.0,0.0,NoChange
A-d26ab4,2024-01,0.0,0.0,NoChange
A-d26ab4,2024-02,0.0,0.0,NoChange
A-d26ab4,2024-03,0.0,0.0,NoChange
A-d26ab4,2024-04,0.0,0.0,NoChange
A-d26ab4,2024-05,0.0,0.0,NoChange
A-d26ab4,2024-06,0.0,0.0,NoChange
A-d26ab4,2024-07,0.0,0.0,NoChange
A-d26ab4,2024-08,0.0,0.0,NoChange
A-d26ab4,2024-09,0.0,0.0,NoChange
A-d26ab4,2024-10,0.0,0.0,NoChange
A-d26ab4,2024-11,6464.0,0.0,New
A-d26ab4,2024-12,10149.0,6464.0,Expansion
A-d27f50,2023-01,0.0,,Inactive
A-d27f50,2023-02,0.0,0.0,NoChange
A-d27f50,2023-03,0.0,0.0,NoChange
A-d27f50,2023-04,0.0,0.0,NoChange
A-d27f50,2023-05,0.0,0.0,NoChange
A-d27f50,2023-06,0.0,0.0,NoChange
A-d27f50,2023-07,0.0,0.0,NoChange
A-d27f50,2023-08,0.0,0.0,NoChange
A-d27f50,2023-09,0.0,0.0,NoChange
A-d27f50,2023-10,0.0,0.0,NoChange
A-d27f50,2023-11,0.0,0.0,NoChange
A-d27f50,2023-12,0.0,0.0,NoChange
A-d27f50,2024-01,0.0,0.0,NoChange
A-d27f50,2024-02,0.0,0.0,NoChange
A-d27f50,2024-03,0.0,0.0,NoChange
A-d27f50,2024-04,0.0,0.0,NoChange
A-d27f50,2024-05,0.0,0.0,NoChange
A-d27f50,2024-06,0.0,0.0,NoChange
A-d27f50,2024-07,8756.0,0.0,New
A-d27f50,2024-08,5167.0,8756.0,Contraction
A-d27f50,2024-09,0.0,5167.0,Churn
A-d27f50,2024-10,8756.0,0.0,New
A-d27f50,2024-11,0.0,8756.0,Churn
A-d27f50,2024-12,22136.0,0.0,New
A-d3c88e,2023-01,0.0,,Inactive
A-d3c88e,2023-02,0.0,0.0,NoChange
A-d3c88e,2023-03,0.0,0.0,NoChange
A-d3c88e,2023-04,0.0,0.0,NoChange
A-d3c88e,2023-05,0.0,0.0,NoChange
A-d3c88e,2023-06,0.0,0.0,NoChange
A-d3c88e,2023-07,0.0,0.0,NoChange
A-d3c88e,2023-08,0.0,0.0,NoChange
A-d3c88e,2023-09,0.0,0.0,NoChange
A-d3c88e,2023-10,0.0,0.0,NoChange
A-d3c88e,2023-11,0.0,0.0,NoChange
A-d3c88e,2023-12,0.0,0.0,NoChange
A-d3c88e,2024-01,0.0,0.0,NoChange
A-d3c88e,2024-02,0.0,0.0,NoChange
A-d3c88e,2024-03,0.0,0.0,NoChange
A-d3c88e,2024-04,0.0,0.0,NoChange
A-d3c88e,2024-05,0.0,0.0,NoChange
A-d3c88e,2024-06,0.0,0.0,NoChange
A-d3c88e,2024-07,0.0,0.0,NoChange
A-d3c88e,2024-08,0.0,0.0,NoChange
A-d3c88e,2024-09,0.0,0.0,NoChange
A-d3c88e,2024-10,3968.0,0.0,New
A-d3c88e,2024-11,3968.0,3968.0,NoChange
A-d3c88e,2024-12,18247.0,3968.0,Expansion
A-d40bf7,2023-01,0.0,,Inactive
A-d40bf7,2023-02,0.0,0.0,NoChange
A-d40bf7,2023-03,0.0,0.0,NoChange
A-d40bf7,2023-04,0.0,0.0,NoChange
A-d40bf7,2023-05,0.0,0.0,NoChange
A-d40bf7,2023-06,0.0,0.0,NoChange
A-d40bf7,2023-07,0.0,0.0,NoChange
A-d40bf7,2023-08,0.0,0.0,NoChange
A-d40bf7,2023-09,0.0,0.0,NoChange
A-d40bf7,2023-10,0.0,0.0,NoChange
A-d40bf7,2023-11,0.0,0.0,NoChange
A-d40bf7,2023-12,0.0,0.0,NoChange
A-d40bf7,2024-01,0.0,0.0,NoChange
A-d40bf7,2024-02,0.0,0.0,NoChange
A-d40bf7,2024-03,0.0,0.0,NoChange
A-d40bf7,2024-04,0.0,0.0,NoChange
A-d40bf7,2024-05,0.0,0.0,NoChange
A-d40bf7,2024-06,0.0,0.0,NoChange
A-d40bf7,2024-07,0.0,0.0,NoChange
A-d40bf7,2024-08,0.0,0.0,NoChange
A-d40bf7,2024-09,0.0,0.0,NoChange
A-d40bf7,2024-10,0.0,0.0,NoChange
A-d40bf7,2024-11,24603.0,0.0,New
A-d40bf7,2024-12,18644.0,24603.0,Contraction
A-d42431,2023-01,0.0,,Inactive
A-d42431,2023-02,0.0,0.0,NoChange
A-d42431,2023-03,0.0,0.0,NoChange
A-d42431,2023-04,0.0,0.0,NoChange
A-d42431,2023-05,0.0,0.0,NoChange
A-d42431,2023-06,0.0,0.0,NoChange
A-d42431,2023-07,0.0,0.0,NoChange
A-d42431,2023-08,0.0,0.0,NoChange
A-d42431,2023-09,0.0,0.0,NoChange
A-d42431,2023-10,0.0,0.0,NoChange
A-d42431,2023-11,0.0,0.0,NoChange
A-d42431,2023-12,0.0,0.0,NoChange
A-d42431,2024-01,0.0,0.0,NoChange
A-d42431,2024-02,0.0,0.0,NoChange
A-d42431,2024-03,0.0,0.0,NoChange
A-d42431,2024-04,0.0,0.0,NoChange
A-d42431,2024-05,0.0,0.0,NoChange
A-d42431,2024-06,418.0,0.0,New
A-d42431,2024-07,1729.0,418.0,Expansion
A-d42431,2024-08,8756.0,1729.0,Expansion
A-d42431,2024-09,418.0,8756.0,Contraction
A-d42431,2024-10,5043.0,418.0,Expansion
A-d42431,2024-11,418.0,5043.0,Contraction
A-d42431,2024-12,4378.0,418.0,Expansion
A-d49cc5,2023-01,0.0,,Inactive
A-d49cc5,2023-02,0.0,0.0,NoChange
A-d49cc5,2023-03,0.0,0.0,NoChange
A-d49cc5,2023-04,0.0,0.0,NoChange
A-d49cc5,2023-05,0.0,0.0,NoChange
A-d49cc5,2023-06,0.0,0.0,NoChange
A-d49cc5,2023-07,0.0,0.0,NoChange
A-d49cc5,2023-08,0.0,0.0,NoChange
A-d49cc5,2023-09,0.0,0.0,NoChange
A-d49cc5,2023-10,0.0,0.0,NoChange
A-d49cc5,2023-11,0.0,0.0,NoChange
A-d49cc5,2023-12,0.0,0.0,NoChange
A-d49cc5,2024-01,0.0,0.0,NoChange
A-d49cc5,2024-02,950.0,0.0,New
A-d49cc5,2024-03,2450.0,950.0,Expansion
A-d49cc5,2024-04,0.0,2450.0,Churn
A-d49cc5,2024-05,2450.0,0.0,New
A-d49cc5,2024-06,950.0,2450.0,Contraction
A-d49cc5,2024-07,950.0,950.0,NoChange
A-d49cc5,2024-08,0.0,950.0,Churn
A-d49cc5,2024-09,950.0,0.0,New
A-d49cc5,2024-10,3675.0,950.0,Expansion
A-d49cc5,2024-11,0.0,3675.0,Churn
A-d49cc5,2024-12,950.0,0.0,New
A-d4ac0e,2023-01,0.0,,Inactive
A-d4ac0e,2023-02,0.0,0.0,NoChange
A-d4ac0e,2023-03,0.0,0.0,NoChange
A-d4ac0e,2023-04,0.0,0.0,NoChange
A-d4ac0e,2023-05,0.0,0.0,NoChange
A-d4ac0e,2023-06,0.0,0.0,NoChange
A-d4ac0e,2023-07,0.0,0.0,NoChange
A-d4ac0e,2023-08,0.0,0.0,NoChange
A-d4ac0e,2023-09,0.0,0.0,NoChange
A-d4ac0e,2023-10,0.0,0.0,NoChange
A-d4ac0e,2023-11,0.0,0.0,NoChange
A-d4ac0e,2023-12,0.0,0.0,NoChange
A-d4ac0e,2024-01,0.0,0.0,NoChange
A-d4ac0e,2024-02,0.0,0.0,NoChange
A-d4ac0e,2024-03,0.0,0.0,NoChange
A-d4ac0e,2024-04,0.0,0.0,NoChange
A-d4ac0e,2024-05,342.0,0.0,New
A-d4ac0e,2024-06,2107.0,342.0,Expansion
A-d4ac0e,2024-07,3980.0,2107.0,Expansion
A-d4ac0e,2024-08,1737.0,3980.0,Contraction
A-d4ac0e,2024-09,1007.0,1737.0,Contraction
A-d4ac0e,2024-10,15003.0,1007.0,Expansion
A-d4ac0e,2024-11,2499.0,15003.0,Contraction
A-d4ac0e,2024-12,882.0,2499.0,Contraction
A-d4e0d4,2023-01,0.0,,Inactive
A-d4e0d4,2023-02,0.0,0.0,NoChange
A-d4e0d4,2023-03,0.0,0.0,NoChange
A-d4e0d4,2023-04,0.0,0.0,NoChange
A-d4e0d4,2023-05,0.0,0.0,NoChange
A-d4e0d4,2023-06,0.0,0.0,NoChange
A-d4e0d4,2023-07,0.0,0.0,NoChange
A-d4e0d4,2023-08,0.0,0.0,NoChange
A-d4e0d4,2023-09,0.0,0.0,NoChange
A-d4e0d4,2023-10,0.0,0.0,NoChange
A-d4e0d4,2023-11,0.0,0.0,NoChange
A-d4e0d4,2023-12,0.0,0.0,NoChange
A-d4e0d4,2024-01,0.0,0.0,NoChange
A-d4e0d4,2024-02,0.0,0.0,NoChange
A-d4e0d4,2024-03,0.0,0.0,NoChange
A-d4e0d4,2024-04,0.0,0.0,NoChange
A-d4e0d4,2024-05,0.0,0.0,NoChange
A-d4e0d4,2024-06,0.0,0.0,NoChange
A-d4e0d4,2024-07,0.0,0.0,NoChange
